Date,Open,High,Low,Close,Volume,AdjClose
9/18/2007,16037.49,16491.45,15780.9,16312.61,114200,16312.61
9/10/2007,15906.52,16142.08,15610.65,16127.42,122400,16127.42
9/3/2007,16511.07,16575.97,15840.05,16122.16,107900,16122.16
8/27/2007,16429.01,16569.09,15830.28,16569.09,100800,16569.09
8/20/2007,15477.26,16333.36,15477.26,16248.97,121300,16248.97
8/13/2007,16791.8,16948.4,15262.1,15273.68,153700,15273.68
8/6/2007,16781.14,17274.33,16651.71,16764.09,172500,16764.09
7/30/2007,17138.53,17318.01,16652.8,16979.86,151400,16979.86
7/23/2007,17995.71,18018.94,17196.16,17283.81,139000,17283.81
7/17/2007,18269.36,18269.36,17964.28,18157.93,141000,18157.93
7/9/2007,18226.07,18282.15,17919.17,18238.95,118400,18238.95
7/2/2007,18139.04,18295.27,18062.49,18140.94,96600,18140.94
6/25/2007,18107.68,18203.56,17848.05,18138.36,107000,18138.36
6/18/2007,18127.41,18297,18092.36,18188.63,127300,18188.63
6/11/2007,17899.02,18007.99,17591.93,17971.49,117300,17971.49
6/4/2007,18067.9,18073.05,17696.51,17779.09,161900,17779.09
5/28/2007,17544.98,18017.73,17484.3,17958.88,124100,17958.88
5/21/2007,17455.55,17802.71,17370.18,17481.21,122200,17481.21
5/14/2007,17682.74,17786.65,17320.81,17399.58,132000,17399.58
5/7/2007,17564.17,17827.48,17455.28,17553.72,158300,17553.72
5/1/2007,17396.3,17441.1,17203.03,17394.92,116800,17394.92
4/23/2007,17589.61,17656.55,17221.55,17400.41,127700,17400.41
4/16/2007,17507.18,17782.08,17219.73,17452.62,124600,17452.62
4/9/2007,17606.03,17747.82,17327.37,17363.95,125200,17363.95
4/2/2007,17346.25,17576.51,16999.05,17484.78,142000,17484.78
3/26/2007,17517.92,17558.04,17036.22,17287.65,126000,17287.65
3/19/2007,16713.99,17534.77,16713.99,17480.61,133700,17480.61
3/12/2007,17312.14,17325.45,16628.85,16744.15,153400,16744.15
3/5/2007,16992.44,17246.21,16532.91,17164.04,209800,17164.04
2/26/2007,18219.75,18300.39,17160.43,17217.93,212600,17217.93
2/19/2007,17835.13,18239.13,17810.05,18188.42,175400,18188.42
2/13/2007,17481.77,17911.58,17440.43,17875.65,155900,17875.65
2/5/2007,17531.41,17545.71,17199.66,17504.33,156600,17504.33
1/29/2007,17393.19,17633.61,17275.84,17547.11,156000,17547.11
1/22/2007,17429.9,17617.64,17300.84,17421.93,154400,17421.93
1/15/2007,17160.25,17408.62,17002.67,17310.44,134000,17310.44
1/9/2007,17018.89,17261.03,16758.46,17057.01,134300,17057.01
1/4/2007,17322.5,17379.46,17011.1,17091.59,119400,17091.59
12/25/2006,17104.8,17301.69,17056.59,17225.83,95200,17225.83
12/18/2006,16962.65,17109.17,16754.21,17104.96,123500,17104.96
12/11/2006,16487.3,16959.91,16470.4,16914.31,108400,16914.31
12/4/2006,16263.98,16550.73,16185.92,16417.82,123500,16417.82
11/27/2006,15615.56,16376.3,15615.56,16321.78,111000,16321.78
11/20/2006,16004.34,16036.18,15639.19,15734.6,102800,15734.6
11/13/2006,16016.42,16373.48,15913.86,16091.73,105000,16091.73
11/6/2006,16278.78,16512.51,16094.49,16112.43,112200,16112.43
10/30/2006,16544.5,16549.71,16209.14,16350.02,106500,16350.02
10/23/2006,16641.32,16901.53,16598.53,16669.07,108900,16669.07
10/16/2006,16663.22,16732.44,16466.74,16651.63,90000,16651.63
