Date,Open,High,Low,Close,Volume,AdjClose
9/13/2004,3890.29,4000.13,3890.29,3988.07,0,3988.07
9/6/2004,3867.45,3905.11,3836.04,3886.03,0,3886.03
8/30/2004,3848.8,3882.78,3778.19,3866.99,0,3866.99
8/23/2004,3722.23,3856.03,3722.23,3851.18,0,3851.18
8/16/2004,3643.08,3758.51,3618.58,3712.61,0,3712.61
8/9/2004,3726.51,3736.55,3618.69,3646.99,0,3646.99
8/2/2004,3891.18,3891.78,3719.46,3727.74,0,3727.74
7/26/2004,3795.66,3911.3,3749.04,3895.61,0,3895.61
7/19/2004,3845.03,3899.42,3785.29,3797.33,0,3797.33
7/12/2004,3911.54,3928.07,3837.63,3845.93,0,3845.93
7/5/2004,3998.19,4011.54,3882.75,3924.49,0,3924.49
6/28/2004,4016.82,4101.52,3990.5,3998.77,0,3998.77
6/21/2004,4008.5,4029.11,3916.42,4013.35,0,4013.35
6/14/2004,4008.61,4018.6,3933.12,3999.79,0,3999.79
6/7/2004,3973.45,4040.77,3973.45,4014.56,0,4014.56
5/31/2004,3904.39,3973.57,3856.04,3961.93,0,3961.93
5/24/2004,3842.41,3940.71,3809.98,3902.72,0,3902.72
5/17/2004,3801.47,3883.15,3710.02,3831.84,0,3831.84
5/10/2004,3894.98,3894.98,3769.59,3803.1,0,3803.1
