Date,Open,High,Low,Close,Volume,AdjClose
3/7/2005,1222.12,1229.11,1198.15,1200.08,1554146000,1200.08
2/28/2005,1211.37,1224.76,1198.13,1222.12,1665028000,1222.12
2/22/2005,1201.59,1212.15,1184.16,1211.37,1572115000,1211.37
2/14/2005,1205.3,1212.44,1197.35,1201.59,1487736000,1201.59
2/7/2005,1203.03,1208.38,1191.54,1205.3,1465690000,1205.3
1/31/2005,1171.36,1203.47,1171.36,1203.03,1625228000,1203.03
1/24/2005,1167.87,1177.5,1163.75,1171.36,1596660000,1171.36
1/18/2005,1184.52,1195.98,1167.82,1167.87,1607750000,1167.87
1/10/2005,1186.19,1194.78,1175.64,1184.52,1477400000,1184.52
1/3/2005,1211.92,1217.8,1182.16,1186.19,1603540000,1186.19
12/27/2004,1210.13,1217.33,1204.92,1211.92,889520000,1211.92
12/20/2004,1194.2,1213.66,1193.36,1210.13,1313350000,1210.13
12/13/2004,1188,1207.97,1188,1194.2,1761040000,1194.2
12/6/2004,1191.17,1192.41,1173.79,1188,1496380000,1188
11/29/2004,1182.65,1197.46,1172.37,1191.17,1609280000,1191.17
11/22/2004,1170.34,1186.62,1167.89,1182.65,1118795000,1182.65
11/15/2004,1184.17,1188.46,1169.19,1170.34,1497040000,1170.34
11/8/2004,1166.17,1184.17,1162.32,1184.17,1447680000,1184.17
11/1/2004,1130.2,1170.87,1127.6,1166.17,1665900000,1166.17
10/25/2004,1095.74,1131.4,1090.29,1130.2,1587360000,1130.2
10/18/2004,1108.2,1117.96,1094.25,1095.74,1587820000,1095.74
10/11/2004,1122.14,1127.01,1102.06,1108.2,1388940000,1108.2
10/4/2004,1131.5,1142.05,1120.19,1122.14,1421640000,1122.14
9/27/2004,1110.11,1131.64,1101.29,1131.5,1478640000,1131.5
9/20/2004,1128.55,1131.54,1108.05,1110.11,1288840000,1110.11
9/13/2004,1123.92,1130.14,1119.82,1128.55,1259360000,1128.55
9/7/2004,1113.63,1125.26,1113.62,1123.92,1273300000,1123.92
8/30/2004,1107.77,1120.8,1094.72,1113.63,1033194000,1113.63
